gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AMFR,2938.029442,0.058394024,0.638832746,0.091407374,0.927168903,0.999938054
GRPEL1,877.2857793,-0.053686973,0.587736601,-0.091345295,0.927218228,0.999938054
CERS2,2300.999694,0.058954688,0.64584576,0.091282922,0.927267788,0.999938054
AQP9,54.18428006,-0.108340844,1.187292235,-0.09125036,0.92729366,0.999938054
DBIL5P,35.90174862,-0.098945548,1.085047813,-0.091190035,0.927341593,0.999938054
ZNRF2,134.590309,0.054241033,0.595377501,0.091103599,0.927410273,0.999938054
KCNH8,112.221739,0.126473239,1.388387546,0.091093614,0.927418207,0.999938054
PNMA2,2538.441714,0.043020724,0.472780266,0.090995176,0.927496424,0.999938054
ZC4H2,581.6832064,-0.095163996,1.045835433,-0.090993279,0.927497931,0.999938054
WDR86,204.5935641,-0.096508062,1.061341148,-0.090930293,0.927547979,0.999938054
PYCR2,2208.304766,-0.033187803,0.365090013,-0.09090307,0.927569611,0.999938054
SLC66A1,196.4547928,0.052425499,0.577680981,0.090751645,0.927689933,0.999938054
CD22,19.55975022,0.179937977,1.983668252,0.090709713,0.927723253,0.999938054
RANBP1,1781.692343,0.042721659,0.471230856,0.090659723,0.927762975,0.999938054
PELATON,37.31619153,-0.177538187,1.958404586,-0.090654499,0.927767126,0.999938054
PPP1R14C,159.5544222,0.068799341,0.759521183,0.090582518,0.927824323,0.999938054
MIS18A,116.3367238,-0.068695509,0.758531666,-0.090563798,0.927839198,0.999938054
TYRO3,1342.543665,-0.036856572,0.407429517,-0.090461222,0.927920708,0.999938054
CYB561,246.6701423,-0.055618486,0.614945554,-0.090444569,0.927933941,0.999938054
NAA30,438.0553953,-0.033649516,0.372229703,-0.090399867,0.927969463,0.999938054
LTB4R2,17.67813629,0.168879632,1.869360751,0.090340846,0.928016362,0.999938054
SMARCA2,1343.59328,0.044234041,0.489671187,0.090334171,0.928021666,0.999938054
CALHM2,243.1829548,0.077526761,0.858675547,0.090286443,0.928059593,0.999938054
SNRNP27,1171.710702,-0.036731333,0.407508059,-0.090136457,0.928178778,0.999938054
GTF3C4,207.6105326,-0.063008423,0.699079212,-0.090130592,0.928183439,0.999938054
ABHD5,684.0215938,-0.033635282,0.373253229,-0.09011384,0.928196752,0.999938054
KCNJ9,447.8270239,-0.107813778,1.197683793,-0.090018566,0.928272461,0.999938054
GFRA1,519.9097361,-0.127484266,1.416263203,-0.09001453,0.928275669,0.999938054
NUP35,258.295868,-0.070473472,0.783472344,-0.089950172,0.928326811,0.999938054
KIF4A,87.23103994,-0.12354812,1.374726019,-0.089871086,0.928389658,0.999938054
ZFR,2471.438945,-0.02957029,0.329036908,-0.08986922,0.928391141,0.999938054
ERP29,1895.29841,0.038075054,0.423698546,0.089863547,0.928395649,0.999938054
ATP8B2,576.8186011,0.064779646,0.72113977,0.08982953,0.928422682,0.999938054
CCNYL1,185.8429156,0.058128919,0.64729611,0.089802669,0.928444027,0.999938054
BLVRA,1062.085415,-0.055123809,0.614107084,-0.089762536,0.92847592,0.999938054
C8orf76,186.0827561,-0.058363338,0.650410585,-0.08973307,0.928499336,0.999938054
MKRN2,924.3444258,-0.031600175,0.352494716,-0.089647232,0.92856755,0.999938054
ZNF747,282.5176382,-0.057174096,0.637872549,-0.089632476,0.928579276,0.999938054
SC5D,1404.615278,-0.037516255,0.418905348,-0.089557832,0.928638595,0.999938054
NDRG4,5426.06346,0.045812417,0.511624927,0.089542973,0.928650403,0.999938054
TAS1R1,9.994986473,0.193853121,2.166518704,0.089476782,0.928703005,0.999938054
VPS51,5746.526429,0.058297146,0.65182383,0.089436966,0.928734646,0.999938054
ANXA2R,37.99849355,0.171191274,1.914358078,0.089424897,0.928744238,0.999938054
RND3,822.5665913,0.076960398,0.860987197,0.089386228,0.928774968,0.999938054
CXorf38,375.2842166,0.058404722,0.653718566,0.089342302,0.928809876,0.999938054
TMEM185A,136.3784439,-0.046184815,0.517102856,-0.089314561,0.928831922,0.999938054
ZNF490,126.4995064,-0.072273558,0.810248087,-0.089199295,0.928923526,0.999938054
C17orf58,278.1628364,0.043605983,0.488909026,0.089190383,0.928930608,0.999938054
SLC35F5,249.1182105,0.065755272,0.737701609,0.089135325,0.928974364,0.999938054
DECR1,1222.97228,-0.035530493,0.398625606,-0.089132491,0.928976616,0.999938054
TNS2,930.0057397,-0.041917448,0.470409749,-0.089108374,0.928995782,0.999938054
DDTL,19.96795495,0.125579351,1.409380861,0.089102495,0.929000455,0.999938054
PMS2CL,153.6534162,0.081936726,0.920874837,0.088977049,0.92910015,0.999938054
ACBD4,445.8545693,-0.04367396,0.490861598,-0.088974082,0.929102508,0.999938054
CLUAP1,396.1372937,-0.043271187,0.486343683,-0.088972445,0.929103809,0.999938054
PXN-AS1,59.28709608,-0.074922635,0.842219714,-0.088958538,0.929114861,0.999938054
GPR135,21.13561656,0.125933295,1.416842501,0.088883059,0.929174847,0.999938054
CBFA2T2,309.9463165,0.044565724,0.502396963,0.088706198,0.929315407,0.999938054
C18orf32,3217.184063,-0.040995251,0.462387364,-0.088659972,0.929352145,0.999938054
ACSS3,360.1187475,-0.092804734,1.046854925,-0.088650998,0.929359277,0.999938054
ZNF385B,39.05069689,-0.10396249,1.172942622,-0.088633909,0.929372859,0.999938054
OTUD6B-AS1,508.9026088,-0.039084279,0.441019825,-0.0886225,0.929381926,0.999938054
POLR1B,351.5794595,0.051588005,0.582609158,0.088546505,0.929442324,0.999938054
TNNI3K,39.89371346,0.072152947,0.815115756,0.088518651,0.929464461,0.999938054
ASPHD2,211.1242445,0.075809099,0.856620426,0.088497889,0.929480962,0.999938054
SUMO3,2629.257631,-0.043194955,0.48819466,-0.088478959,0.929496007,0.999938054
PCBP2,14007.52662,0.037787046,0.427885847,0.088311043,0.929629462,0.999938054
CNOT1,985.072448,-0.033636934,0.381314401,-0.088213122,0.929707288,0.999938054
AKIP1,575.2000841,0.053070523,0.602567514,0.088073986,0.929817872,0.999938054
BAALC-AS1,95.70456797,-0.06587722,0.748385726,-0.088025756,0.929856205,0.999938054
SMIM45,1302.55053,-0.083308353,0.946871039,-0.087982787,0.929890357,0.999938054
UFSP2,463.0723873,0.041311489,0.469693321,0.087954175,0.929913098,0.999938054
CDIPT,1707.16289,0.028817757,0.327721356,0.087933718,0.929929358,0.999938054
RPS6KA5,109.5949971,0.058109343,0.660948444,0.087918118,0.929941756,0.999938054
CBX1,2634.693398,-0.034237405,0.389757394,-0.087842862,0.930001571,0.999938054
UNC5C,37.22612103,0.171125453,1.948310071,0.087832761,0.930009599,0.999938054
VAT1L,1352.456975,-0.205489508,2.339850186,-0.087821652,0.930018429,0.999938054
LSP1P4,313.601025,-0.045867057,0.52240616,-0.08779961,0.930035948,0.999938054
MTIF2,311.0874027,-0.038971087,0.444513735,-0.087671277,0.930137949,0.999938054
PAX8-AS1,52.11377547,0.150519118,1.717098329,0.087658997,0.930147709,0.999938054
SLC25A28,973.9404872,0.054687276,0.623879192,0.087656835,0.930149428,0.999938054
MIR4435-2HG,279.9285373,-0.112756832,1.287160107,-0.087601248,0.93019361,0.999938054
MCM8,64.30777367,-0.123114428,1.406259878,-0.087547423,0.930236392,0.999938054
NEIL1,146.2196023,0.057643343,0.658576632,0.087527161,0.930252497,0.999938054
CSMD2,261.1466904,-0.0919813,1.050923121,-0.08752429,0.930254779,0.999938054
USF1,1290.238021,-0.036138039,0.412991062,-0.087503198,0.930271543,0.999938054
CBX8,96.47563488,0.06707937,0.767197069,0.087434341,0.930326274,0.999938054
CZIB,983.4310671,0.034153303,0.390675915,0.087421061,0.930336829,0.999938054
ARFGAP2,2222.166035,0.05555994,0.6357378,0.087394426,0.930358,0.999938054
UBE2E2,831.0510788,0.05237477,0.599346372,0.087386481,0.930364315,0.999938054
HMX1,617.2315591,-0.231527661,2.651596281,-0.087316332,0.930420073,0.999938054
PI16,286.9831835,0.084974729,0.973400392,0.087296789,0.930435606,0.999938054
SMARCB1,3809.615046,-0.040865288,0.468340433,-0.08725552,0.930468409,0.999938054
TAF15,3089.74605,0.042208214,0.483933816,0.08721898,0.930497453,0.999938054
GLOD4,1520.49817,0.035951643,0.412290304,0.087199827,0.930512676,0.999938054
RSL24D1P11,67.30493719,0.092204366,1.058362114,0.087119867,0.930576234,0.999938054
CLDND1,3186.677389,-0.037976783,0.43607474,-0.087087785,0.930601735,0.999938054
DDX1,1829.480386,0.03296455,0.379110809,0.086952282,0.930709442,0.999938054
CHMP4A,971.3100991,0.03580279,0.411767119,0.086949124,0.930711952,0.999938054
CCDC13,106.4205714,0.085878011,0.988614835,0.086867006,0.930777226,0.999938054
ETV4,242.2875652,-0.120113137,1.383528154,-0.086816547,0.930817335,0.999938054
VPS35,1339.111442,0.026782631,0.308856201,0.086715535,0.930897628,0.999938054
LRP10,2077.051237,0.068815929,0.793718427,0.086700682,0.930909434,0.999938054
TULP3,434.0678514,0.053589912,0.618187218,0.086688807,0.930918874,0.999938054
ZCCHC14,662.0210344,-0.052376912,0.604313746,-0.08667172,0.930932456,0.999938054
RPL32P3,102.9442546,-0.07184174,0.829868767,-0.086570002,0.931013312,0.999938054
CCDC74B,207.2357641,-0.043769067,0.505814609,-0.086531836,0.931043649,0.999938054
PEX10,1042.419851,-0.044771084,0.518087048,-0.086416142,0.931135615,0.999938054
LRATD1,1171.827462,-0.075131944,0.869482127,-0.086409992,0.931140504,0.999938054
GPR89A,73.81626153,-0.063873559,0.740442878,-0.086263992,0.931256562,0.999938054
TANK,554.3534463,-0.03932233,0.455860926,-0.086259488,0.931260143,0.999938054
CTBS,219.8996595,-0.071818912,0.833348619,-0.086181114,0.931322444,0.999938054
LTBP3,3833.733399,0.054190746,0.628869047,0.08617175,0.931329887,0.999938054
RPH3AL-AS1,29.05519431,-0.110382309,1.281046344,-0.086165742,0.931334663,0.999938054
LINC00115,91.56348696,0.110756928,1.285872859,0.086133654,0.931360171,0.999938054
LSM10,1105.090253,0.061243017,0.711117109,0.086122266,0.931369224,0.999938054
CCT8,2188.828804,0.040768124,0.473398476,0.086117987,0.931372625,0.999938054
BICRA,202.3820409,0.066658832,0.774298265,0.086089347,0.931395392,0.999938054
DUSP5P1,16.23966896,-0.217563652,2.528062702,-0.086059437,0.931419169,0.999938054
KGD4,314.4673611,0.050011314,0.581326087,0.086029709,0.931442801,0.999938054
SLTM,1008.154988,-0.028400692,0.330475108,-0.085938975,0.931514929,0.999938054
HNF1A,89.28391578,-0.068123186,0.792928822,-0.085913368,0.931535285,0.999938054
LINC02984,12.90361914,-0.221427272,2.577451415,-0.085909387,0.931538449,0.999938054
CUTC,276.0692033,0.050048238,0.583055049,0.085837929,0.931595254,0.999938054
BRCC3,189.3221795,-0.038699042,0.450985143,-0.085810016,0.931617445,0.999938054
TTF1,270.8895335,-0.047080011,0.549123399,-0.085736668,0.931675752,0.999938054
CINP,585.2048317,0.046378359,0.540973559,0.085731286,0.931680031,0.999938054
DGKI,87.20515668,-0.091264604,1.064691374,-0.085719304,0.931689556,0.999938054
SNHG8,1040.882645,0.060842819,0.711155217,0.085554908,0.931820245,0.999938054
CELSR2,1374.700511,0.069727571,0.815675617,0.085484437,0.931876268,0.999938054
GNL3L,372.9301402,-0.042857215,0.501483054,-0.085460944,0.931894944,0.999938054
PSMD1,1215.843835,-0.040822446,0.47882676,-0.085255148,0.932058549,0.999938054
LRRCC1,384.3725633,0.047439371,0.55711569,0.085151742,0.932140756,0.999938054
TRAPPC6A,502.710576,0.06218759,0.730752329,0.085100775,0.932181274,0.999938054
CALM2,12404.39719,0.040805868,0.480099564,0.084994596,0.932265687,0.999938054
ELMO1,1953.00996,0.093604318,1.101370874,0.084988917,0.932270201,0.999938054
NSMCE1,1785.763521,-0.054261038,0.638746681,-0.084949229,0.932301754,0.999938054
PSPC1,761.1467791,0.03714648,0.437436158,0.084918632,0.932326079,0.999938054
ZFPL1,1133.94522,0.037933636,0.447630217,0.084743243,0.932465517,0.999938054
PATL2,18.81617435,-0.213461149,2.519885216,-0.084710664,0.932491418,0.999938054
RAB6B,2873.94325,0.040980808,0.48382104,0.084702409,0.932497981,0.999938054
STK17A,727.095228,-0.052858084,0.624063851,-0.084699801,0.932500054,0.999938054
METTL17,516.0049873,-0.044876258,0.530337531,-0.084618296,0.932564853,0.999938054
SUMO1,1185.092542,-0.029700719,0.35133136,-0.084537624,0.93262899,0.999938054
OTUD1,325.260418,0.042181962,0.499224261,0.084495015,0.932662866,0.999938054
MYH3,69.4429625,-0.096984064,1.149319826,-0.084383878,0.932751225,0.999938054
FRMD4A,527.0682086,0.052578364,0.623626102,0.084310717,0.932809392,0.999938054
LOC646214,17.08473526,-0.168020784,1.994531187,-0.084240741,0.932865027,0.999938054
PSMB7,1602.643602,0.037380311,0.443880385,0.084212577,0.932887419,0.999938054
NUF2,46.45450836,0.124880256,1.483632072,0.084171985,0.932919692,0.999938054
ITCH,698.3550922,-0.035603333,0.423052511,-0.084158187,0.932930662,0.999938054
GCK,60.83054593,0.133190963,1.583592688,0.084106831,0.932971493,0.999938054
CYP27A1,644.3299505,-0.070510841,0.83892027,-0.084049514,0.933017065,0.999938054
COL14A1,63.60002164,0.166874644,1.986228991,0.084015813,0.933043859,0.999938054
POLA1,255.2663007,0.047288768,0.563026739,0.08399027,0.933064168,0.999938054
MRNIP,142.2140984,0.052194669,0.621947615,0.083921327,0.933118983,0.999938054
C6orf226,168.7303422,-0.044793134,0.533838446,-0.083907659,0.93312985,0.999938054
LOC100130691,54.67745982,0.113702847,1.358731116,0.083683111,0.933308385,0.999938054
TMEM14A,606.9112885,0.03803081,0.45451936,0.083672585,0.933316755,0.999938054
ATP6V1G1,2139.49205,-0.030344439,0.362878087,-0.083621579,0.93335731,0.999938054
PSMD13,2240.004257,-0.046183222,0.552961022,-0.08351985,0.933438194,0.999938054
ACADM,916.813885,-0.04412543,0.528751424,-0.083452124,0.933492044,0.999938054
SEC24B,551.4105808,0.041310468,0.495833521,0.083315198,0.933600916,0.999938054
RPS28,1308.0186,0.051014816,0.612523581,0.083286289,0.933623902,0.999938054
LARP1,2189.489867,-0.039717028,0.477337479,-0.083205342,0.933688265,0.999938054
CES3,46.65547774,0.152774779,1.83733522,0.083150193,0.933732116,0.999938054
MFAP3,258.2304073,0.040942529,0.492848497,0.083073256,0.933793291,0.999938054
TUBGCP5,233.0545967,0.054296482,0.655691035,0.082808028,0.934004185,0.999938054
CATSPERZ,79.63270569,0.098371336,1.189968184,0.082667199,0.934116167,0.999938054
SMG1,707.6106605,0.05125975,0.620658609,0.082589284,0.934178122,0.999938054
GAPT,18.66304376,-0.138885766,1.682919392,-0.08252669,0.934227895,0.999938054
PTPRJ,604.4573607,-0.06028025,0.731260971,-0.082433293,0.934302162,0.999938054
UAP1,719.9785758,-0.048524256,0.589096349,-0.082370662,0.934351965,0.999938054
CD99L2,2261.775666,0.030508834,0.370567307,0.082330074,0.93438424,0.999938054
RITA1,438.1208572,0.034107268,0.414295481,0.082325947,0.934387522,0.999938054
RPS27A,8320.74594,-0.048460221,0.588949486,-0.082282474,0.934422091,0.999938054
ANAPC1P2,139.6622509,0.044878279,0.545451554,0.082277296,0.934426208,0.999938054
FOXRED1,655.8502881,0.045489212,0.553288062,0.082216146,0.934474835,0.999938054
NEU4,1264.004998,0.097016443,1.18072833,0.082166609,0.934514226,0.999938054
MTRR,366.9687216,0.04856464,0.591176876,0.082149085,0.93452816,0.999938054
NAA15,539.6352585,0.041934369,0.510559688,0.082134116,0.934540064,0.999938054
ANKLE2,914.3445197,-0.033668453,0.409926286,-0.082132945,0.934540996,0.999938054
SMTNL2,25.10982401,0.155928502,1.898769568,0.082120814,0.934550642,0.999938054
TLCD2,50.19624148,-0.113554351,1.382947199,-0.082110402,0.934558921,0.999938054
GPBP1,1587.197642,-0.03027192,0.36920946,-0.081991181,0.934653726,0.999938054
ELP6,776.7179445,-0.044832476,0.5469517,-0.081967888,0.934672249,0.999938054
VAMP3,1983.549695,0.039458074,0.481839778,0.081890445,0.934733832,0.999938054
RPS13,8625.770229,-0.052778836,0.644579005,-0.081881098,0.934741266,0.999938054
WNK3,177.1194724,-0.061619145,0.752649289,-0.081869665,0.934750357,0.999938054
PAXIP1-DT,406.940349,0.038417746,0.469310617,0.081859955,0.934758079,0.999938054
CNTN6,67.79333068,-0.124874447,1.527332504,-0.081759831,0.934837699,0.999938054
HMGN3-AS1,44.67624227,-0.075065602,0.918499748,-0.081726317,0.93486435,0.999938054
SOD2,7096.779767,-0.078612519,0.96190243,-0.081726085,0.934864535,0.999938054
MRPL24,1972.80908,-0.043408196,0.531453011,-0.081678334,0.934902508,0.999938054
AMH,70.75795867,0.067663905,0.82858044,0.081662445,0.934915143,0.999938054
BTNL9,74.08302069,0.116448959,1.428367468,0.081525911,0.935023719,0.999938054
GSTT2,208.8903597,0.077086924,0.945566571,0.081524587,0.935024772,0.999938054
SMAD2,1231.350712,-0.037784633,0.46377785,-0.081471405,0.935067064,0.999938054
IL6ST,2362.218423,-0.033352894,0.409504499,-0.081446954,0.935086509,0.999938054
SF3B5,2043.328891,0.041162153,0.505443502,0.081437694,0.935093873,0.999938054
TMEM132C,76.5923989,-0.110827373,1.363507694,-0.081281076,0.935218423,0.999938054
HTR2A,28.45750586,-0.154068034,1.89753394,-0.081193823,0.935287812,0.999938054
GRIK1,206.4218348,0.13457523,1.658581363,0.081138757,0.935331604,0.999938054
PAXBP1-AS1,87.39010733,-0.074770043,0.921943574,-0.081100455,0.935362064,0.999938054
MYH14,845.7860765,-0.066702635,0.82307844,-0.081040435,0.935409796,0.999938054
PTPN13,544.8338051,-0.048980749,0.604513606,-0.081025057,0.935422025,0.999938054
MMRN1,8.238719637,0.173782057,2.145680616,0.080991577,0.935448651,0.999938054
KATNIP,331.2060444,-0.051350213,0.634203096,-0.080968089,0.93546733,0.999938054
CCZ1P-OR7E38P,121.7758955,-0.049984256,0.617862627,-0.080898656,0.935522548,0.999938054
PROK1,12.72256727,-0.171051007,2.116075317,-0.080834082,0.935573903,0.999938054
PDCD2L,200.5657267,0.043112599,0.533405529,0.080825182,0.935580981,0.999938054
YIPF2,553.2494651,0.036329666,0.450729221,0.080601977,0.935758494,0.999938054
OSBPL5,352.1439312,-0.065809045,0.816810944,-0.08056827,0.935785301,0.999938054
MMS19,998.5319944,0.040154621,0.498429457,0.080562295,0.935790053,0.999938054
ACRV1,12.60023323,0.209924777,2.608321786,0.080482699,0.935853356,0.999938054
B3GALT5-AS1,23.06595602,0.129160027,1.608327991,0.080307019,0.935993076,0.999938054
ARID4A,291.0948787,0.047762812,0.595404776,0.080219061,0.936063031,0.999938054
GLRA3,59.9356486,-0.14080391,1.755976431,-0.080185535,0.936089694,0.999938054
SLC51B,97.94573627,0.084957839,1.060729381,0.080093793,0.936162659,0.999938054
SERPINB6,1687.386836,0.0354784,0.443326456,0.080027708,0.936215219,0.999938054
PDGFRB,323.2943822,0.068201936,0.853360882,0.079921563,0.93629964,0.999938054
NACA2,101.1130558,-0.05261727,0.658488772,-0.0799061,0.936311938,0.999938054
PI4KAP1,229.2462561,0.127954292,1.601632461,0.079889921,0.936324806,0.999938054
RPL22L1,662.3132347,-0.061989633,0.776133107,-0.079869848,0.936340771,0.999938054
MAPKAPK2,2163.935067,0.036783233,0.460556085,0.079867001,0.936343035,0.999938054
YY2,21.27205916,0.134550885,1.684920828,0.079855909,0.936351857,0.999938054
UNC13B,666.7100552,0.033854813,0.424292282,0.079791254,0.936403281,0.999938054
ZNF684,33.01918218,-0.108209225,1.356744723,-0.079756511,0.936430914,0.999938054
CEP83,164.322752,0.04646884,0.583487559,0.079639814,0.936523729,0.999938054
TAFA1,41.0611012,0.178170152,2.23741263,0.079632228,0.936529763,0.999938054
ATP6V0E2,8863.520539,0.046737309,0.587146411,0.079600774,0.93655478,0.999938054
SNRPA,1391.199621,0.040199544,0.50525485,0.079562905,0.936584899,0.999938054
RNF8,346.339242,-0.048285992,0.607339767,-0.079504084,0.936631683,0.999938054
TKTL1,36.76532741,-0.167296832,2.107225652,-0.079391987,0.936720842,0.999938054
RBM22,1519.928369,-0.037501891,0.47286006,-0.079308647,0.936787129,0.999938054
MCF2,55.88702439,-0.139292533,1.756750361,-0.079289884,0.936802052,0.999938054
SON,2338.598306,0.034540477,0.435722933,0.079271653,0.936816553,0.999938054
ARRDC4,1020.502326,-0.051291061,0.647401359,-0.079226063,0.936852815,0.999938054
UQCRBP1,26.26213053,-0.082588743,1.042879733,-0.07919297,0.936879136,0.999938054
DOCK10,375.1556931,0.06017147,0.761536401,0.079013256,0.937022079,0.999938054
TBC1D24,246.9358848,0.044537801,0.563710654,0.079008265,0.937026049,0.999938054
ZNF41,88.44608617,-0.053022492,0.671756878,-0.078931074,0.937087447,0.999938054
COMMD3,378.4257597,-0.053081258,0.672746115,-0.078902363,0.937110284,0.999938054
PTBP3,284.6490733,0.038294797,0.485423882,0.078889396,0.937120598,0.999938054
GALNT4,121.1233059,-0.102602815,1.301349922,-0.078843372,0.937157206,0.999938054
TRAPPC3,983.8433806,0.036043328,0.457183087,0.078837842,0.937161604,0.999938054
